,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
221116,142441.0,2.14748639983311,-0.9575107207990671,-0.43165479506584703,-0.7521227744782829,-1.22022042951602,-0.8649518497368058,-0.943731925559832,-0.18579174461575895,0.0782401377416244,0.7278592471551791,-0.7530693927169959,-0.276345322921584,0.587554162431975,-0.558185250997111,0.12954200529116197,1.12827518337421,0.119392249870074,-1.20114273285813,0.43441968371730894,0.00599586384836007,0.33246122297562103,1.05281510083171,0.125736212922395,0.0950544676405957,-0.141712969074029,-0.0924880785136937,0.0115894639164379,-0.0455912626677138,19.99,0
217199,140803.0,-0.9204351683598779,0.987817203899554,-0.063312409009098,1.11903632951703,2.04477855410223,-0.616767122716871,1.3734984497598601,-0.19847865103124898,-1.20304724946224,-1.05785677351712,-0.6619568519937199,-0.22859113468044395,0.36705358208187294,-1.13585234511461,0.0367342554380469,-0.6808573943646,1.32035207702682,0.35262338560133205,0.777223578328771,0.366070730708991,0.0359639904525779,0.0223389018395843,-0.4193758518965,0.421122176487493,1.2227666929433798,-0.209163977814207,0.0259688419091489,0.102847654994986,56.29,0
140884,84001.0,1.1430018237005901,0.18811571187168502,0.39777354388907,1.3998616124207401,-0.13793466,-0.17056229323841798,0.0986761292479928,-0.0309990575077423,0.255071820782193,-0.136676339112989,-0.49746812227947995,0.65118611796766,0.0986025447653396,0.023023264532781,-0.11751046569289,-0.7323225897164131,0.250922443695743,-1.00381111392037,-0.37287287162031607,-0.152525924685365,-0.0923155236584996,-0.0437389367986105,-0.0746982308362847,0.101683255094965,0.66675584447994,-0.314784079810481,0.0392202931381169,0.0185075644983827,19.75,0
30486,35949.0,1.10830086170556,-0.7083709004327808,0.972241768474282,0.588554041784701,-1.39764644143855,-0.190734892592363,-0.775645268881852,0.10264599177404901,-0.657826126744106,0.846974627568953,0.88198757932175,0.5447658623071551,-0.2698265447275,0.0470493982229495,-0.3492868746501239,-1.28494832743209,-0.21144898105620702,1.91622722086654,-0.920493816651894,-0.430713054684547,-0.141900658112607,0.0242196960661355,-0.0938369333265792,0.506385026096143,0.428066541588961,-0.25795737718965306,0.0590052656899726,0.0368169660687156,76.0,0
11272,19571.0,-3.2823899791087903,1.7545417967719499,0.0456382822363451,-1.5605578063366299,-1.4253002480306598,-0.7188640422879592,-1.2258303184084498,1.55135927352743,2.04403047410475,-1.3657240259896102,-1.17057776140481,-2.24775831612026,1.1685468804968602,1.8658813382114898,-1.79291333279053,1.16404746015153,0.5523010840477879,0.16392134966551,-1.33687861192098,-0.70144878022697,0.0572438836920967,0.0202156732523063,0.11997239269416,-0.12881860263278,0.0466641677383803,1.1434194478056001,-1.00054342099363,0.0225453326161584,0.95,0
163116,115666.0,-0.350214197607061,0.948980521789217,2.39714187341362,4.55414469467514,-0.170784017021473,0.8992397457002389,-0.46095746708418706,0.454855270128322,-1.02431201862484,1.56230054732905,-1.42229242565648,-1.2257884283021798,-0.858846833408464,-0.0778334990560438,1.01310624461639,0.280624429255146,0.112165579565221,0.563928236101224,0.9154195346799141,0.324472369094307,0.0824582550367973,0.36120165325194104,0.0988131297907357,-0.0709258434800821,-0.950211226721282,0.25375292308908703,0.48893921309951394,0.27342849367725597,13.65,0
139328,83103.0,-0.217226207142502,-0.504238158053964,-0.9844965580093309,-3.4457316558904396,1.17347925330149,3.10426673378236,-0.9789340446757041,1.1992465687157698,-2.4680392811697702,0.755999124000787,-0.739146433441272,-1.10131681106864,0.423496206400714,0.0384442765956726,-0.125329851891918,0.219481985409507,-0.16785265726913698,0.560159097604859,-0.553306965781834,-0.319138431502412,-0.0125836068643727,-0.0224582320120198,0.26052642431284,0.9598684948998379,-0.90757803514673,-0.546996721262741,0.11077208875031,0.16026183681165698,50.0,0
153088,97879.0,1.6478331022252601,0.0141888059004113,0.330930091444718,4.17570441372718,-0.37726049952195,0.39389314555749894,-0.498274078402385,0.0337969914356867,1.0375505345696898,0.946951960471158,-0.42396749119393995,-2.75812252544117,1.57715254770722,1.22673988556359,-1.2435827949878702,1.12806617951995,-0.11352338182463301,0.261725367537053,-2.0512962111560498,-0.120564317394199,0.09245351884054599,0.38437767298117,0.11218942147851299,-0.0964668580417298,-0.320582740902947,-0.018076453439837,-0.0286251610191471,-0.0191979504056834,114.69,0
186927,127313.0,1.52642033900201,-1.18073795166356,-1.15898529599405,0.031027007478398996,0.37225029544350696,1.86222872678009,-0.521353160864804,0.562595495492739,0.9087793130294879,-0.110520732195896,0.70940973761891,0.9784923220461459,-0.405416702531931,0.22394323138782102,0.0607234203243048,-0.332404770345615,0.0917645152208591,-1.3458605711650202,-0.30666251829687396,0.11646173098630098,-0.240304666853912,-0.9405200875551429,0.3427010284523161,-0.968076667378081,-0.8468039111175699,0.20769014829257199,-0.0413768307335404,-0.0354780970819556,196.7,0
32851,36989.0,-0.264969102183094,0.371926839583359,1.15429009176199,-0.731706324562881,-0.17363362272197697,-0.38558174011015006,0.22031297113221202,-0.283213118084499,-0.953101054185683,0.290803295239551,0.0146005205430845,-1.04259026038196,-0.19346199849609,-1.6135917121465502,0.47695491699830606,0.34793066971282,1.7188011492743,-1.46051459446556,1.1276415147327,0.181750359495163,0.0447523743230592,0.298451992831667,-0.091954754155841,0.0136819200168041,-0.5998262189310899,-0.33060985264673604,-0.224936725800258,-0.04641513638511099,15.6,0
55853,47157.0,-2.23740864215138,1.70055599928743,0.48939903527533396,-0.12666322638902,-1.12359888000378,0.37329330817201206,1.08412451547348,0.665352973992535,-0.912545465630912,-0.6521860266325059,0.9911950956394731,0.4274215913821521,-0.9711823042534591,1.09403783780677,0.0176763034392854,0.450627106650823,-0.29052599344950797,-0.0337046830190724,-0.804016622727852,-0.778354291648383,0.0548372288870688,-0.13803931073330403,-0.18998860643428303,-0.00836569182127329,0.43833011464571,-0.5945811303436079,-0.7095681152934559,-0.153660672266249,208.47,0
181942,125190.0,-1.0811966135466702,-0.559418501805666,3.17383237503152,0.0606382720483852,0.11912889402104301,1.01489983117986,-0.714714305463759,0.3480669475721861,1.6277355998306497,-1.14572313192016,-1.83516442607499,0.757132005268822,0.811912364124853,-1.7343130077203799,-1.3497683065635402,-0.695265912156651,0.0193070029796185,0.32832945305662,0.838709646593521,0.33201111218515306,0.111544136113149,0.7957209915272829,-0.38207193190628796,0.66219229865483,0.6358618377115861,-0.00583622774426573,-0.0379974747697993,-0.121199378601572,23.67,0
88383,62117.0,-1.0476471346708298,-0.6799458735799662,1.30095965957824,-0.112012431918495,1.06236845377208,-1.4421140384007298,-0.3319564882714,0.16708957122398402,-0.184971921048178,-0.25447169968503097,0.970445530117754,0.570772769755797,-0.43238085089351297,0.394125822394367,-0.260064768797905,0.7354350796662851,-0.987264487937962,0.43310707392320097,-0.547948970046913,0.158381751369271,0.24064881693076604,0.230758258714519,0.43106253215159496,0.308023581456646,-1.23204098123883,-0.131885514424455,0.141727488465712,0.251286378520963,20.81,0
126536,78025.0,-1.27051727873439,-0.0792667704304032,2.40255651265579,-0.9639166515748991,0.22816149036179104,-0.7789332496885141,-1.38716170676601,-0.514455181541132,1.01857212560931,-1.00034723881577,1.11364719788183,0.9975777682163159,-0.586385557115629,0.15218427613218202,0.886352682325356,-0.617664188357087,0.0335595416405993,0.9372129072114008,1.7287094325788102,-0.250214795627014,0.8317450600587148,-0.0049176688329372106,-1.29387826226007,0.40348282147769704,0.0572542003429892,-0.579160494686283,0.305925211961783,0.0890284082404785,1.0,0
70461,53876.0,-0.728983395158419,0.578104973335228,1.55798873715746,-1.42541220498957,0.0518910855032407,-0.584502952487144,0.515994955632711,0.124085989382753,-0.248856853134132,-0.5690035303433291,0.912292589646524,0.5184714416489621,-0.0601207953883755,0.13943931995169598,-0.159378179300568,0.895843600178359,-1.0424678190973,0.271119065827271,-0.27695299671199,0.12402356747608699,-0.0322816798959859,-0.146437770908028,-0.0572629474034793,0.0458690997903603,-0.31741006859696697,0.7208165594930291,0.24288057859000198,0.164462958361352,24.0,0
196152,131377.0,-2.18256613437995,0.0956042287430194,-0.7049779791274929,-0.38817029181717894,0.9260779133814709,-0.9782577297886859,0.63263928006107,0.20304288118235897,0.239159431410341,-1.57483184965563,-0.858682999237619,-0.015566690517323001,-0.11355480517647,-1.4652297332886002,-0.35078233079102195,0.27541915938078804,1.1930832821698798,0.3021118742403,0.0505418053103304,-0.26028093339841196,-0.272193087277129,-0.618778664339468,-0.66761696409487,0.5981905091115639,0.0652645736296826,-0.12488312067449199,0.241397530182637,-0.12142217151501498,126.44,0
106328,69923.0,0.830172345201004,0.180105756665667,1.7904240822226,4.12994335562527,-0.7371258075666172,0.728781413027734,-0.422151819886473,0.30633157726427696,-0.445060155750378,0.86111284507952,-0.513066151846064,0.439708682072742,0.0473908612497487,-0.501700165960864,-1.06044564408504,0.260727952429106,0.116615503449944,-1.1129636713500601,-1.72540434572359,-0.0590944057903131,-0.0877865753834648,-0.232977258790314,0.100008317854513,0.595461931492395,0.125228044295927,-0.109946037382249,0.0434844160448746,0.054531814726524,86.18,0
116134,74155.0,1.08662661098974,0.005691573889230471,0.39808245491329497,1.10025802222701,-0.0755133682065086,0.382587887264855,-0.11457076311561,0.187313579670868,0.19629598181208602,-0.0399233905311387,0.888731453598891,1.1277507023800601,-0.193330517865045,0.209995496570726,-0.6419605375217621,-0.35937383430401504,-0.126609983155396,-0.36858485692134,0.0941988145465274,-0.11328847749598,-0.129281394645105,-0.245343166606559,-0.0694459691479638,-0.30307728869559103,0.5418070433961839,-0.42690120611755794,0.0395261987686365,0.0116852469751339,35.13,0
105406,69506.0,1.13200451305463,-0.349746765220629,1.1755155683303,0.83384027478596,-1.0706183295949598,0.12431735621453001,-0.8241014220062891,0.31577098475328497,1.2053027553228601,-0.231452746527315,-0.824904358853174,-0.452478169381514,-1.81474488872668,-0.0119860799212609,0.6539775281864662,-0.042946187582907996,0.20920761799212803,-0.458475892942512,-0.387229460717339,-0.24486447196602,-0.083752350529382,-0.10789785034280099,0.0809690511709387,0.0724025287839433,0.118461911662005,0.351984571544501,0.0208543827581119,0.0204215320892601,11.5,0
31488,36385.0,1.11357461116946,-1.0250940743846702,0.9033411823850079,-0.657214056133808,-1.51617440245478,-0.35701471817225,-0.9370804435282,0.0184051420144791,-0.7599264647381451,0.707278615289299,1.48146251133863,0.37305549297759205,0.839098325694865,-0.34388431469002395,0.36269503439965894,1.66241043952552,-0.225135242332233,-0.40797642435752,0.4726233070089079,0.369344922646417,0.50843451245385,1.15896066682493,-0.222045640995977,0.39452343938516204,0.375478577401001,-0.0804832018614574,0.0162892535432104,0.0365751317303832,124.99,0
168758,119370.0,1.8050692128336698,0.0305239043435173,0.122751887524343,3.6877584100599,-0.203078152877926,1.00414908346723,-0.826178902773654,0.47934556467235,-0.23680766852852697,1.5816950179929,0.0186106784286329,-0.541126190494816,-1.8892865018273797,0.291966941303671,-0.9859598086726441,1.43070505659059,-1.0158689127592901,0.7622543088140491,-1.54127843386848,-0.35340781612214,0.264618854275635,0.711901573355457,0.20017405784626202,0.6379070690722,-0.284028751074984,0.0427681603603035,-0.0030253836483792,-0.0380732721679496,13.73,0
63123,50569.0,1.1697263492841399,0.23377419854672302,0.565186701098999,1.05589873968989,-0.48649395350961605,-0.7072501621436741,-0.0311781224503401,-0.016919994157492,-0.11619971117416499,0.184189460190228,1.39951459884876,0.6187436458953821,-0.757464461215318,0.67536989516055,0.38004888773316203,0.3420298608495711,-0.612838512174378,0.34520491249500496,-0.156545049125655,-0.17330134916256598,0.00510200156684079,-0.0339932932450776,-0.0013840816903126802,0.49841609365257894,0.460527983385327,-0.466526767775886,0.0140010237769873,0.0164747225266544,6.95,0
115975,74095.0,-0.347663591686073,0.19369578065860202,0.464942151207406,-2.08581085689821,-1.6969538821158099,-0.0664786571499348,-2.86458926186702,-5.387438803985809,-2.5135873862304,-0.0498024753820698,-0.8998727165707199,-0.7775650457917109,-0.65594730938453,0.6155204984825561,-0.0961835558267258,0.2356940744581,0.5021488846098471,0.0488762396562856,-1.3896318052052399,0.8256020422153291,-2.71718456617904,0.515410355069307,0.258636934179637,0.318622782934246,0.505769193745403,-0.347887893335203,0.0685430614909647,0.286993743123898,10.0,0
177298,123118.0,-0.503365088923624,0.638358635006901,-0.0421504738423359,-2.15054479311152,-0.607495017791032,-0.674033636741389,-0.574023686145905,-3.4512715510308998,-1.28817835951821,0.4081687812313571,1.4928028316846897,0.163229050972294,-0.7495507342353108,0.597409166641908,-1.0419668955102601,1.19058423617465,0.17427058997846898,-1.5242628627598998,-0.269200341729207,-0.8033189021832541,3.13597658112724,-0.9966587174030949,-0.12093821303475599,0.44751114021138,0.910656406254455,-0.333829031999777,0.26088596489102,0.201007655302526,71.43,0
210514,138014.0,2.02114071904051,-1.29232171585353,-3.27594464597471,-2.87819057524538,0.28855330461494605,-1.30747873377559,0.6236182739825401,-0.5595289270736851,0.131115207625844,-0.19349705119494698,0.5432886883493591,0.8255363437745421,-0.239849276316205,1.08584830118114,0.011035596422816003,-3.11544674945021,0.0904191611844151,1.67981948659347,0.7800836000251791,-0.317840621003134,0.0684110459489776,0.5844375694694771,-0.360850364156091,0.275126375675034,0.8623197204783779,-0.411711525856025,-0.0441490055114563,-0.0628276576837125,157.88,0
251113,155223.0,1.9775717033888998,0.215770332681818,-1.7090352786945502,1.17866062687891,0.7785065492549,-0.47900042155011996,0.588418050301656,-0.267743920415257,-0.23264767234539102,0.390717536396753,0.8693171713169708,1.52392739927574,0.7278588349982511,0.5051504559898561,-1.33872018365828,-0.5146678762504779,-0.505338051793452,-0.178012629931507,0.125231092991883,-0.16025418434147198,0.112409347751951,0.491877535841041,-0.0052033179123635,0.797958475841708,0.48799178321683706,-0.553381802087432,-0.0222053944142262,-0.0596596355508252,21.9,0
101032,67704.0,-1.3743667616628799,0.360590787070635,1.3820466646441103,-0.24701794250615197,0.9719734291318941,-1.20965131520227,0.47482145702695794,-0.173708585939566,-0.37926547103823205,-0.695150294604516,-0.464476198473136,0.10478362665894901,0.678871774447265,-0.651289306551811,0.604353315627938,0.724190735271078,-0.391456112918087,-0.178596704314309,-0.5015128959063371,-0.17968826904438198,-0.28876948316723405,-0.8776481848029358,-0.00828615786145004,-0.00929488351638677,0.390954193779776,0.0306548862792905,-0.326105542718164,0.10072475306002801,0.89,0
1398,1082.0,-0.661220773309871,0.338485862090566,2.1784220216619,0.22337880196416396,-0.44308214672511803,-0.0811220993737746,0.267818029812042,0.16176909108894502,-0.18840824613315002,-0.551814052166288,1.04422922324294,1.20315592268535,0.5503656615845269,-0.33371991176144106,-0.9584956778211141,-0.0336468314554865,-0.31630945432754104,0.376008894250779,0.318156466131167,0.15665915287316698,0.283096333841086,0.8791502313416609,-0.0811515584624318,0.613355876034291,-0.18430246635775,0.403754163848124,0.098521489272432,0.133891901409752,59.9,0
7443,10111.0,0.510888166017875,-1.20714622274752,0.485230500317948,0.641878142666113,-0.7614548022340349,0.677966266222348,-0.335993834578052,0.249944114831076,1.83668352091706,-0.65177223756283,2.34327470265196,-1.96028566839787,0.324523434179352,1.89437328366934,-0.268407556177771,-0.252403301159605,0.9675674447809659,-0.279255331884518,-0.653715917441622,0.36711278490909005,0.0731245738772377,-0.133650930518731,-0.211592289312318,-0.29321887454586404,-0.0182110638419219,0.6568798909175179,-0.0968459442255263,0.0413674243143034,317.81,0
274426,166002.0,-0.7445038022395379,1.6970669861819898,-1.53908327627548,-0.8221117827624291,0.699408198853678,-0.145664499894447,0.226306133197187,0.899748378100674,-0.5210526832095109,-0.833432429179758,0.171269451803039,1.0563186509825402,0.9663043259161791,-0.46300804853751293,-1.03060248502076,0.9461811324918922,0.113064274050521,0.49908611370783096,0.30911586697785,0.0128600606694643,-0.279423844512013,-0.845547673912749,0.10252178862866901,-0.236154858073615,-0.21951055666504202,0.15027396602793,0.0831437244981165,-0.000443709572160746,14.83,0
265604,161957.0,-0.46372044079764,0.281691037238823,-1.05065407300768,-1.7049291260318202,-1.31890219328058,-0.462195510147636,1.8989619065423997,-0.499056865278122,-0.9991303462609309,0.258686721854992,-1.1594029714786,-1.24764262626805,-0.8188741606388169,0.00539116952674463,-0.9633069797576791,0.45964902680608705,0.5080610670060209,-1.72827000423511,0.660843462758476,-0.45635402929438107,0.161173164451556,0.7803314225530409,-0.14422653863615198,-0.0340330774478723,0.0104749975181759,-0.15571524333465303,-0.43915320713862205,-0.384624767793997,299.0,0
254329,156679.0,1.84705532306962,0.347117919610129,-0.0168044733521765,3.68354336528418,0.162736305232419,0.7911437982106321,-0.3832082444014,0.313025017928671,-0.659800441586925,1.48847451266966,0.30944096380411,0.4542140582064871,-0.509159910524529,0.125029435806623,-1.72915762220164,1.17070289924943,-0.928501225595179,-0.21743766882858304,-0.9618775177401149,-0.2962273881428811,-0.37345758457603,-1.09800849357035,0.535169192184522,0.644598130019838,-0.586614909468627,-0.563490609341603,-0.00897554088569338,-0.0332176390550438,0.0,0
130302,79328.0,1.24691241929849,-0.338889369016982,0.913573886564008,-0.7262623523530359,-1.19846859121377,-0.822233280151982,-0.563521662102105,-0.0408506004825346,1.80120248920638,-1.08374704863969,-0.41526093074576104,0.812130270086221,0.0920117578584951,-0.17523594585910598,1.25751348807041,-0.44888829877291203,-0.15229867042064402,0.17122292269974201,0.5549264472695451,-0.11723392308894999,-0.0107822705996186,0.22528737575870397,-0.03721273244825,0.41316851781952,0.504639437261397,-0.6870490606424781,0.0945192076211363,0.0355855310874959,1.0,0
60315,49270.0,1.09464484631728,-0.593323208962775,0.922825217998583,0.509560064644614,-1.11370688641683,0.117524743855456,-0.783171725650717,0.19380362186593,-1.01639461151692,0.946768062491669,1.38106927726107,0.556518557235469,-0.0206055317280067,0.27100701582390396,0.643273181345401,-1.1821946877516398,-0.236648740559164,1.5663165986729,-1.54884033906335,-0.457852754786656,-0.12023331368555401,0.0166228753339961,0.00922530571436524,0.17393454416784196,0.22660241312268897,-0.30457255721037896,0.0696164168303627,0.0354710999973428,66.0,0
82113,59246.0,-0.8386574416400691,-0.21571367654614804,2.1591453880258404,-2.6845266633779,-0.981377891710364,0.7599068095855591,-0.861190495433968,-0.40353759979343296,-2.45419688598641,0.792259893049103,1.37274784480465,-0.458397562209685,0.0582303080616772,-0.319720236699491,0.092512158677291,-0.38270689726592294,0.555853161244533,0.0374781498842435,-1.3513912225575802,-0.556894467486888,0.850012309131535,0.35334812886077205,-0.13809185934481197,-0.313083083750044,0.182988046727487,-0.1333196472139,0.143163892426924,0.0521367934504019,24.4,0
191142,129133.0,2.01820565936147,0.0832086542701841,-1.61228903948313,0.349719153694799,0.346202746318167,-0.6730058575575281,0.0598226415120316,-0.0788561951985673,0.281864286600761,-0.197966668565935,1.2303617910080602,0.684900412951061,-0.452141977188785,-0.557121087436075,-0.46513324990324395,0.476947501472109,0.313646104466176,0.175564156093008,0.274421294934062,-0.176069268136474,-0.30506156658704603,-0.8304829594258109,0.35511875488338,0.658884428914096,-0.326801101264515,0.14388994218231302,-0.0689192414578069,-0.0395488649734171,1.98,0
8497,11395.0,-0.9261673370158979,0.980113619262458,1.30483108754996,-0.7532793288351249,-0.43782294564626,-0.8131538092846841,0.223754497365897,0.312314636253875,1.49232166518248,-1.4582444763551399,-0.146914823833448,-2.03142226130959,1.6951262703227499,1.30862585440197,-1.86744185556572,-0.0831665428181492,0.7558195904325141,-0.348406705151084,-0.482322186022349,-0.11602611617882302,-0.149512040091423,-0.0346379683327859,-0.0893176374789607,0.405738293125423,-0.151419493815328,0.8625126038965691,0.127319656736803,0.11036060990848402,17.85,0
251729,155474.0,-0.680693137593005,1.57239970064253,0.41830648046264596,3.10155259079864,1.58974726661434,0.862436368879095,1.30513987617138,0.12768042410984198,-2.20027261086648,1.38159511671313,-0.0974354429049884,-0.528090294983066,-0.916604685767295,0.621998028014121,-1.56665456211545,0.144598644039909,-0.47024385883774295,0.144483442510089,0.14696748450325303,0.0661001302451946,0.0269387273046326,0.11440439659597401,-0.25710857878487503,0.263400764154615,0.31605973581708197,0.195855552074753,0.19275751136481098,0.17889444807048802,41.6,0
107459,70445.0,1.08565646044596,0.32093647055228697,1.1541340667187099,2.55198073621739,-0.568216203711045,-0.0471415150364737,-0.35487429631513295,0.16177231131850597,-0.33547116125301396,0.653833604086501,-0.25029552751351897,-0.44174630221086203,-0.8970528854488091,0.306039560769362,1.09528076302957,0.590293546445229,-0.30830289902691604,-0.339957710937142,-1.69710398571281,-0.23007117104423103,0.18263773464064498,0.491662777900075,0.017995003546495,0.37412790819116704,0.285138868336167,0.10946227975134401,0.0226070137469739,0.0286326066859712,10.59,0
112631,72734.0,-1.69509321087017,1.7955093388899899,1.38860062730432,1.09948204712449,-0.108582856634429,-0.238812051614396,0.150008857089687,-2.99080360883034,-0.228691974377826,0.8302278074053221,0.168122806445195,0.7553326377799781,1.2911521963563601,-0.27082780329798,1.15279971130923,-0.533592644379,-0.044396280159728,-0.181518808245018,0.560162414597506,-0.535353037922945,2.364196770516,-0.35739571633561,0.30080832580142797,0.696813946094573,-0.281161501110057,-0.44424949742417896,-0.557027527151391,0.0667698280695471,19.7,0
282636,171037.0,-0.15923213154361499,-0.81365170095719,1.49870603289336,-1.8864178922643402,-0.893372164556981,0.10585278747086302,-0.8515615813800991,0.0972730928721065,-1.83565881698011,0.957735775116272,-1.3877073830831799,-1.3582017122295702,0.44240059499378703,-0.7916683602951708,0.227022103539561,-0.7909332782458749,0.7373491791701808,0.7097351643027,0.7867449407521041,-0.0539172092144867,0.128456370707176,0.799831869916545,-0.14565835448161,0.6836592109303461,-0.136315394871492,0.17296963503947899,0.16774122552835902,0.15278243962689403,34.2,0
271965,164844.0,-1.11838650917635,0.23140055991626002,1.68456196332829,0.26651766183602,1.11616206405083,0.549706718113721,0.38501015619963197,0.36952108665336897,-0.0443232184592655,-0.794611469219761,-0.7749331809484191,0.304311934279177,-0.8347745416684009,-0.08884820506102802,-1.9899479387886299,0.0201047582476634,-0.6082407639420121,0.20999895941300697,0.959121886532173,0.0650042843375103,-0.48676567889271605,-1.4919270857751998,-0.169045109171077,-1.13868411488372,0.591596280495933,-0.9245994265943649,0.0448803981860159,0.061323629446419003,35.64,0
102540,68247.0,-0.137189258826714,0.35705662414708006,0.837778317081313,-1.3680548569075,-0.0806738969029155,-0.911871469296073,0.379728711138242,-0.27007195330290196,-1.4668044633981498,0.35863172611528293,-0.8164740079920121,-1.01820015263048,0.245146240669227,-0.18475975642317802,0.33146570473549,0.8989136039481999,0.17781844646608,-1.2369662314717802,0.936042639798865,0.111300852772676,0.21126776050926202,0.47099466262308703,-0.28808942361332895,-0.0890846961712392,0.278942781820982,-0.171616458925189,-0.12867572089670598,0.0126060971338022,5.39,0
104123,68917.0,-0.6957488478505122,-0.317496856708615,0.8926266113664291,-1.86115903246425,0.41321372114907706,-0.640166193961079,0.25969269221713,0.153788927210047,-1.5717188734274399,0.17337268845224602,0.8446711031284849,-1.23687691555345,-2.14134063789233,0.6129500565356079,-0.41620527444415295,1.0970821857458601,0.16287140119243,-1.3750287527006497,0.297230879407825,0.0615267231679802,0.0460973008644594,-0.3381229352668761,0.0976364759469872,-0.389445103406166,-0.23833012676843,-0.6060116631257929,0.0460268686333201,0.10977618979018301,42.96,0
49902,44257.0,-1.9092833448783701,-2.21794414352286,0.49111627064920893,-1.1267298135313102,3.53300074324687,2.6919819787012296,-1.6179885783561998,1.1821120516834398,-0.9899540613841371,0.187962286234257,-0.9823853091745921,-0.29838396210550705,0.19348045872630398,-0.170385172051721,-0.115113403338301,-0.9950976391542192,-0.801465570313587,2.04429569465379,-1.31997012426243,0.22523660914050603,0.00892269450279062,-0.26834728969112803,0.30488889327685803,0.954432054506897,0.267739530356783,-0.395546354379889,0.0724463467197909,0.17613957371916197,79.0,0
25620,33690.0,1.49838475708386,-0.9272645742501759,0.345855266405721,-1.5268584829093999,-1.22789409164808,-0.48089477852887197,-0.94068134799033,-0.146536408944383,-2.2557411257110496,1.57598576491951,1.11776636485854,0.30781461850456104,1.61474932326084,-0.358028474995609,-0.23385818910756498,-0.161030067671589,0.0714601542701589,0.4225983414612679,0.162540565958228,-0.230471973736307,-0.170692379818599,-0.0798443966096094,-0.0334189869715261,0.018633703883581,0.440177108952456,-0.20752257660047602,0.0328658320677624,0.0102199877724381,15.0,0
41246,40605.0,-2.5084378822007403,-0.7517020431769541,-2.05526142218365,-1.34499411762691,-8.01587610833709,5.20953408907792,4.56051459785937,-5.718340970467089,1.71532633236719,-1.90764153149847,0.7206933961033979,0.8598260682426501,-0.307385295516339,0.0553895911868276,0.7885910105640092,1.38126263274918,-0.864042997440033,0.686009791573366,-0.00428085092996738,-3.65831321496063,2.8718267904805295,-1.90115177961858,-8.45276979979446,0.105221433078518,-0.0203126900602573,-0.5078673069910921,2.69431143058136,-0.628487558499213,2441.88,0
193597,130207.0,2.04417847991968,-0.0104248299000608,-1.9168973309129798,0.460251774031906,0.6451617481764351,-0.308263511640012,0.112525256579157,-0.220512613428493,0.6942903464383321,-0.516854826581059,-1.16387973849625,0.575393871917256,1.2135035611768898,-1.47699621364544,-0.512067848642517,0.125800264752728,0.49907284007362,0.0700946186717644,0.212042398313375,-0.0139482732931631,-0.025685172841738997,0.20470202147300198,-0.0428308070399089,0.0931794488261528,0.23329509510645396,0.6385200232126229,-0.0498235884964949,-0.0341454195691083,31.42,0
280283,169429.0,1.95154438258677,0.42445935722279793,-2.20935412827242,1.59350776943943,0.7609174457403921,-1.1736501393240502,0.686847197465463,-0.34052515859699706,0.160307200306457,-0.36223267104408396,-0.290224863650159,-0.0890065636495252,-0.7678160164457422,-0.883321158328376,-0.30161891511094896,-0.311311707808906,1.1607630561081002,-0.0295342581558927,-0.5750706499199151,-0.209784068311228,-0.00328507251951859,0.114639938636349,0.0355589685834174,0.9532970746732141,0.407833941607335,-0.546459100093669,-0.008554179880517071,-0.0146342747962604,34.79,0
56163,47294.0,1.553122423202,-1.24556255641591,-1.16423623691148,-2.49211270892061,0.969978119230807,3.23943256283032,-1.4722914683427801,0.743798963898687,-1.98625436985231,1.49454916270042,-0.242592423076068,-1.02653441995277,0.500970793043071,-0.17324830168596397,0.751214143726457,-0.0757504648793197,0.00664982373810051,0.39973040206675997,0.12389565816773301,-0.17832284734436396,-0.260231802312105,-0.530527310904293,-0.0112911733013568,0.9823559832895509,0.544371758725219,-0.192492366689451,0.0304432844569714,0.01631501387545,25.0,0
56394,47403.0,0.7721969273720001,-1.26831517375066,0.414432194538733,0.23616324343750897,-1.0292964759710699,0.261511757334571,-0.3654195466337371,0.0841059317755001,1.33867473108811,-0.554777636589516,-1.79598976103742,-0.0782170856881032,-0.430718281763779,-0.43082862418981893,-0.128091146742518,0.23659542071253103,-0.176614194065184,-0.18093686651914398,0.7643356410441808,0.451118983606573,-0.147340914386762,-0.787347741571027,-0.269294445990293,-0.5523618345932729,0.15212780799315498,0.9791078505117958,-0.0888798618811474,0.0486566392377065,272.2,0
11672,19916.0,-0.32415665497626894,0.24070895526474398,1.6309932591668301,-0.787058592525953,0.23812953377350699,-0.05898657683272401,0.274122617194917,-0.72660615082278,0.6093820613482861,0.6143469203537061,-0.16516012630839003,-3.1804852864235,2.63787812712557,0.176801419047148,-1.03959728994626,0.17924736394714802,1.08331243299349,-1.15243968837429,1.8987821728616399,0.244062462607192,-0.1811728552559,0.13392214928195098,-0.377063146474536,-0.44136930013754205,-0.20158025903306898,-0.303176407612646,-0.571885355330929,-0.32335187716507896,10.0,0
